popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2,308373,False,0.791,0.534,9,-13.261,0,0.0355,0.0749,1.99e-06,0.156,0.963,127.488,4,0.0
0,308373,False,0.791,0.534,9,-13.261,0,0.0355,0.0749,1.99e-06,0.156,0.963,127.488,4,0.0
0,219573,False,0.646,0.625,8,-8.819,0,0.0336,0.275,0.0,0.086,0.977,120.656,4,0.0
1,307909,False,0.753,0.788,9,-7.271,0,0.0383,0.126,1.07e-06,0.141,0.964,127.521,4,0.0
0,134840,False,0.825,0.631,10,-11.283,0,0.0383,0.819,0.432,0.156,0.892,102.619,4,0.0
2,308373,False,0.791,0.534,9,-13.261,0,0.0355,0.0749,1.99e-06,0.156,0.963,127.488,4,0.0
0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,0.0
66,217625,False,0.49,0.753,6,-5.411,1,0.238,0.081,2.85e-06,0.268,0.325,156.241,4,0.0
65,257021,False,0.701,0.844,4,-6.629,1,0.133,0.152,0.626,0.194,0.198,120.04,4,0.0
73,174000,False,0.399,0.326,7,-9.239,0,0.0386,0.864,0.0,0.191,0.546,79.206,4,0.0
72,225973,False,0.47,0.623,0,-5.655,1,0.0302,0.392,0.000439,0.0992,0.298,77.861,4,0.0
77,547106,False,0.249,0.834,0,-8.21,1,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,4,0.0
64,282013,False,0.486,0.487,9,-11.633,0,0.0341,0.445,1.44e-05,0.0648,0.373,81.972,4,0.0
73,202173,False,0.612,0.921,7,-2.882,1,0.085,0.0183,0.0,0.0576,0.446,139.988,4,0.0
75,245625,False,0.612,0.884,5,-4.4,1,0.0459,0.00516,0.0,0.0997,0.626,119.991,4,0.0
65,199008,False,0.534,0.942,2,-4.15,0,0.0677,0.0121,0.0,0.141,0.629,95.126,4,0.0
76,161560,False,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,4,0.0
77,240800,False,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,4,0.0
69,221640,False,0.699,0.502,9,-12.526,1,0.0278,0.0607,0.0337,0.317,0.676,105.267,4,0.0
74,423840,False,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4,0.0
77,230480,False,0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,4,0.0
61,188333,False,0.54,0.78,9,-5.872,1,0.0418,0.0263,7.12e-06,0.35,0.514,144.011,4,0.0
76,300400,False,0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,4,0.0
73,340742,False,0.598,0.676,0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,4,0.0
50,219573,False,0.614,0.886,9,-2.476,1,0.0608,0.185,6.35e-06,0.0959,0.817,154.949,4,0.0
3,186847,False,0.523,0.8,9,-5.243,1,0.101,0.00537,0.0,0.398,0.604,125.886,3,0.0
1,186847,False,0.523,0.8,9,-5.243,1,0.101,0.00537,0.0,0.398,0.604,125.886,3,0.0
0,186847,False,0.523,0.8,9,-5.243,1,0.101,0.00537,0.0,0.398,0.604,125.886,3,0.0
0,177186,False,0.236,0.94,11,-3.929,0,0.152,2.15e-05,0.124,0.154,0.223,151.296,4,0.0
0,236866,False,0.359,0.927,4,-4.906,0,0.0676,2.68e-05,0.00843,0.0947,0.316,154.071,4,0.0
0,186847,False,0.523,0.8,9,-5.243,1,0.101,0.00537,0.0,0.398,0.604,125.886,3,0.0
0,184053,False,0.657,0.817,0,-4.415,1,0.0554,0.262,0.00679,0.248,0.651,107.992,4,0.0
0,228400,False,0.767,0.694,1,-5.059,0,0.0384,0.0629,0.0,0.32,0.78,112.012,4,0.0
0,228400,False,0.767,0.694,1,-5.059,0,0.0384,0.0629,0.0,0.32,0.78,112.012,4,0.0
0,279186,False,0.52,0.591,6,-3.225,1,0.0301,0.353,0.00412,0.102,0.359,151.089,4,0.0
0,228400,False,0.767,0.694,1,-5.059,0,0.0384,0.0629,0.0,0.32,0.78,112.012,4,0.0
0,184053,False,0.657,0.817,0,-4.415,1,0.0554,0.262,0.00679,0.248,0.651,107.992,4,0.0
0,184053,False,0.657,0.817,0,-4.415,1,0.0554,0.262,0.00679,0.248,0.651,107.992,4,0.0
0,172066,False,0.797,0.496,6,-10.054,1,0.0382,0.396,0.111,0.149,0.587,103.703,4,0.0
0,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,0.0
47,156293,False,0.549,0.686,7,-10.313,1,0.136,0.291,0.0,0.201,0.926,172.601,4,0.0
0,423680,False,0.459,0.89,1,-3.246,1,0.0487,0.451,0.11,0.306,0.447,115.654,4,0.0
0,263146,False,0.457,0.87,8,-4.906,1,0.0711,0.292,1.67e-06,0.117,0.694,81.095,4,0.0
1,423840,False,0.403,0.903,1,-3.88,1,0.0664,0.574,0.305,0.287,0.498,115.669,4,0.0
0,227751,False,0.556,0.567,9,-11.426,0,0.0333,0.0577,0.00144,0.0907,0.856,141.348,4,0.0
1,177960,False,0.346,0.589,7,-9.922,1,0.036,0.21,0.00703,0.15,0.638,189.486,4,0.0
1,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,0.0
1,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,0.0
0,172760,False,0.371,0.601,9,-8.431,1,0.0277,0.137,5.53e-05,0.15,0.596,87.975,4,0.0
0,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,0.0
0,240666,False,0.603,0.688,7,-9.69,0,0.196,0.19,0.0,0.0688,0.802,117.788,4,0.0
0,196649,False,0.569,0.419,0,-9.725,1,0.0318,0.831,0.0,0.108,0.45,97.918,4,0.0
0,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,0.0
0,250240,False,0.683,0.522,2,-11.117,1,0.0377,0.507,0.000137,0.121,0.764,115.072,4,0.0
0,263146,False,0.457,0.87,8,-4.906,1,0.0711,0.292,1.67e-06,0.117,0.694,81.095,4,0.0
0,338426,False,0.785,0.481,2,-11.323,1,0.101,0.0062,2.38e-06,0.122,0.77,119.937,4,0.0
2,172066,False,0.797,0.496,6,-10.054,1,0.0382,0.396,0.111,0.149,0.587,103.703,4,0.0
67,207600,False,0.462,0.15,8,-13.531,1,0.0522,0.984,0.000902,0.105,0.19,98.66,3,0.0
74,240200,False,0.635,0.184,8,-10.785,1,0.0456,0.665,0.0,0.146,0.177,128.424,4,0.0
72,150640,False,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,4,0.0
66,271760,False,0.498,0.242,9,-12.238,1,0.0257,0.835,0.536,0.133,0.312,153.744,4,0.0
75,179693,False,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,3,0.0
69,214386,False,0.549,0.789,5,-6.071,1,0.0313,0.0178,6.7e-05,0.059,0.715,136.125,4,0.0
56,194771,False,0.575,0.857,11,-4.288,1,0.0456,0.0393,0.0,0.0919,0.888,81.999,4,0.0
59,222413,False,0.516,0.714,5,-4.529,0,0.0391,0.257,0.0,0.0683,0.312,86.926,4,0.0
71,221426,False,0.394,0.622,4,-8.258,0,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,4,0.0
78,153693,False,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,4,0.0
59,210972,False,0.527,0.762,4,-3.36,0,0.0778,0.222,0.000283,0.0765,0.564,82.464,4,0.0
68,370866,False,0.189,0.39,9,-14.497,0,0.0353,0.257,0.000152,0.122,0.32,169.563,3,0.0
54,215232,False,0.445,0.72,8,-6.946,1,0.0502,0.000307,1.61e-05,0.105,0.155,172.14,4,0.0
66,191956,False,0.725,0.747,11,-5.545,1,0.0876,0.0272,0.0468,0.104,0.38,132.921,4,0.0
73,210373,False,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,4,0.0
67,217346,False,0.623,0.876,11,-7.788,1,0.066,0.0189,0.0134,0.0728,0.515,124.431,4,0.0
48,275620,False,0.454,0.593,7,-9.665,1,0.0252,0.0385,0.000552,0.125,0.41,93.052,4,0.0
46,287093,False,0.647,0.661,7,-4.892,1,0.029,0.113,4.76e-06,0.31,0.771,139.862,4,0.0
0,141666,False,0.514,0.408,8,-11.96,1,0.194,0.449,0.0,0.0682,0.915,185.756,4,0.0
0,359235,False,0.616,0.57,0,-7.797,1,0.0517,0.0581,0.00142,0.225,0.622,124.721,4,0.0
0,141666,False,0.514,0.408,8,-11.96,1,0.194,0.449,0.0,0.0682,0.915,185.756,4,0.0
0,213066,False,0.437,0.557,1,-8.487,1,0.102,0.33,0.0,0.248,0.683,161.412,3,0.0
0,141666,False,0.514,0.408,8,-11.96,1,0.194,0.449,0.0,0.0682,0.915,185.756,4,0.0
0,359706,False,0.669,0.81,2,-6.854,1,0.0341,0.408,8.58e-06,0.0614,0.966,111.58,4,0.0
0,243266,False,0.7,0.726,2,-7.717,1,0.0329,0.436,1.11e-06,0.0914,0.64,130.11,4,0.0
0,254293,False,0.646,0.934,9,-6.955,1,0.0531,0.129,1.03e-05,0.0443,0.698,142.616,4,0.0
0,129332,False,0.401,0.213,1,-13.124,1,0.0544,0.342,1.01e-05,0.0596,0.678,110.623,4,0.0
1,241626,False,0.513,0.583,9,-10.863,1,0.038,0.355,1.96e-05,0.18,0.866,180.183,4,0.0
0,180093,False,0.544,0.459,3,-8.069,1,0.0537,0.689,0.0,0.0346,0.852,99.931,4,0.0
0,239946,False,0.603,0.705,9,-7.547,1,0.0328,0.556,0.00013,0.342,0.89,90.12,4,0.0
0,241626,False,0.513,0.583,9,-10.863,1,0.038,0.355,1.96e-05,0.18,0.866,180.183,4,0.0
0,149880,False,0.418,0.165,4,-10.663,0,0.0442,0.91,2.02e-05,0.213,0.205,120.301,4,0.0
0,349826,False,0.508,0.47,0,-9.339,1,0.0262,0.201,0.0553,0.14,0.69,81.016,4,0.0
0,241626,False,0.513,0.583,9,-10.863,1,0.038,0.355,1.96e-05,0.18,0.866,180.183,4,0.0
0,241626,False,0.513,0.583,9,-10.863,1,0.038,0.355,1.96e-05,0.18,0.866,180.183,4,0.0
0,204720,False,0.348,0.981,11,-5.02,1,0.137,0.00479,0.0883,0.0905,0.704,182.456,4,0.0
0,141666,False,0.514,0.408,8,-11.96,1,0.194,0.449,0.0,0.0682,0.915,185.756,4,0.0
0,158240,False,0.755,0.393,3,-7.438,1,0.127,0.687,0.0,0.0524,0.804,107.763,4,0.0
0,241626,False,0.513,0.583,9,-10.863,1,0.038,0.355,1.96e-05,0.18,0.866,180.183,4,0.0
0,178760,False,0.589,0.831,4,-12.373,1,0.0615,0.0195,2.41e-05,0.0635,0.511,98.813,4,0.0
0,289160,False,0.409,0.197,0,-13.803,1,0.0294,0.797,0.000319,0.267,0.0615,87.814,4,0.0
0,169933,False,0.683,0.668,3,-8.36,1,0.0749,0.833,2.75e-06,0.0548,0.77,132.192,4,0.0
1,216693,False,0.468,0.81,9,-8.33,1,0.0724,0.00169,0.0314,0.567,0.464,145.589,4,0.0
0,169653,False,0.436,0.319,1,-7.87,1,0.0295,0.802,1.94e-05,0.12,0.255,107.546,3,0.0
0,291733,False,0.728,0.919,10,-5.751,1,0.0494,0.0495,0.0,0.152,0.963,130.22,4,0.0
0,193853,False,0.748,0.703,0,-12.004,1,0.0362,0.114,1.39e-06,0.0646,0.882,118.944,4,0.0
0,218666,False,0.668,0.665,7,-8.55,1,0.0267,0.0519,6.68e-05,0.109,0.766,128.619,4,0.0
0,218666,False,0.668,0.665,7,-8.55,1,0.0267,0.0519,6.68e-05,0.109,0.766,128.619,4,0.0
0,218666,False,0.668,0.665,7,-8.55,1,0.0267,0.0519,6.68e-05,0.109,0.766,128.619,4,0.0
0,169560,False,0.628,0.356,10,-12.471,1,0.0386,0.932,0.000608,0.116,0.605,80.205,4,0.0
54,221693,False,0.589,0.251,0,-14.218,1,0.0365,0.664,0.13,0.0934,0.404,73.924,4,0.0
73,240600,False,0.581,0.687,6,-5.4,1,0.105,0.229,0.0,0.109,0.187,76.014,4,0.0
65,228293,False,0.589,0.481,0,-4.801,1,0.0285,0.273,1.33e-05,0.0986,0.176,93.568,4,0.0
32,233293,False,0.48,0.427,7,-7.961,1,0.0243,0.00315,0.00442,0.338,0.148,80.078,4,0.0
71,145746,False,0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776,4,0.0
74,356626,False,0.422,0.752,6,-8.682,1,0.0449,0.0366,0.000119,0.129,0.403,120.471,4,0.0
62,191180,False,0.716,0.738,1,-6.347,1,0.0406,0.0018,0.00676,0.113,0.349,129.04,4,0.0
60,172516,False,0.587,0.635,5,-5.47,1,0.0377,0.0353,0.0,0.331,0.591,96.519,4,0.0
73,193653,False,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,4,0.0
53,201438,False,0.513,0.879,7,-3.335,1,0.0681,0.0464,0.0,0.283,0.534,159.895,4,0.0
55,189767,False,0.602,0.625,8,-5.165,1,0.0394,0.0667,4.72e-06,0.112,0.389,86.036,4,0.0
64,279666,False,0.264,0.8,0,-2.427,1,0.0537,0.0195,0.00744,0.406,0.465,155.558,4,0.0
71,170813,False,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,4,0.0
43,285004,False,0.461,0.368,7,-10.903,1,0.0309,0.853,2.47e-05,0.118,0.213,119.541,3,0.0
70,119880,False,0.598,0.571,8,-12.616,0,0.139,0.704,0.0,0.513,0.962,173.141,4,0.0
76,308120,False,0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,4,0.0
69,164866,False,0.68,0.639,5,-6.233,0,0.0278,0.017,5.09e-06,0.0398,0.957,106.991,4,0.0
59,204880,False,0.533,0.313,2,-13.007,0,0.0298,0.386,4.64e-06,0.0868,0.225,133.615,4,0.0
67,366136,False,0.307,0.909,9,-7.08,0,0.0574,0.135,0.0336,0.125,0.443,173.674,4,0.0
76,266720,False,0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,4,0.0
0,254106,False,0.596,0.704,9,-8.173,1,0.0273,0.491,0.0234,0.148,0.318,96.069,4,0.0
0,407400,False,0.656,0.881,7,-5.694,1,0.0484,0.118,0.0,0.0909,0.699,119.48,4,0.0
0,310973,False,0.599,0.675,2,-8.453,1,0.0568,0.205,0.00297,0.113,0.7,173.713,4,0.0
0,294093,False,0.632,0.69,4,-8.513,0,0.0256,0.408,3.53e-06,0.127,0.824,133.015,4,0.0
0,254106,False,0.596,0.704,9,-8.173,1,0.0273,0.491,0.0234,0.148,0.318,96.069,4,0.0
42,278373,False,0.563,0.714,4,-4.86,1,0.0456,0.644,0.0,0.619,0.687,119.336,4,0.0
0,280320,False,0.695,0.554,0,-10.784,1,0.0335,0.198,0.0146,0.314,0.846,139.955,4,0.0
0,184373,False,0.511,0.42,2,-7.686,1,0.0418,0.633,0.000267,0.0417,0.405,129.544,3,0.0
44,197426,False,0.554,0.914,9,-3.741,1,0.0441,0.147,0.00018,0.109,0.688,149.812,4,0.0
0,150960,False,0.811,0.545,9,-11.434,0,0.0665,0.688,0.0,0.171,0.91,118.168,4,0.0
0,164826,False,0.659,0.505,8,-10.453,1,0.0431,0.187,0.0,0.229,0.871,76.205,4,0.0
0,199960,False,0.428,0.594,9,-9.657,1,0.0693,0.875,2.2e-05,0.133,0.786,131.18,4,0.0
0,193493,False,0.594,0.815,10,-9.223,0,0.216,0.668,0.0,0.324,0.54,114.316,4,0.0
0,242720,False,0.218,0.932,9,-6.803,1,0.098,0.0155,0.0246,0.277,0.315,167.718,4,0.0
42,259058,False,0.702,0.615,7,-5.811,1,0.0257,0.363,1.01e-05,0.17,0.568,111.031,3,0.0
0,193493,False,0.594,0.815,10,-9.223,0,0.216,0.668,0.0,0.324,0.54,114.316,4,0.0
0,193493,False,0.594,0.815,10,-9.223,0,0.216,0.668,0.0,0.324,0.54,114.316,4,0.0
0,193493,False,0.594,0.815,10,-9.223,0,0.216,0.668,0.0,0.324,0.54,114.316,4,0.0
0,251426,False,0.65,0.406,7,-13.492,1,0.0761,0.568,0.0,0.484,0.862,79.642,4,0.0
0,210893,False,0.491,0.849,9,-5.188,1,0.0309,0.0526,0.0094,0.274,0.932,118.161,4,0.0
0,193493,False,0.594,0.815,10,-9.223,0,0.216,0.668,0.0,0.324,0.54,114.316,4,0.0
0,209293,False,0.649,0.399,6,-7.894,1,0.0256,0.184,0.000108,0.113,0.342,97.498,3,0.0
45,219866,False,0.637,0.918,9,-5.073,1,0.0711,0.062,0.0097,0.177,0.517,115.839,4,0.0
0,129132,False,0.633,0.619,4,-9.53,0,0.0336,0.257,0.0,0.0631,0.924,135.181,4,0.0
0,173901,False,0.563,0.647,5,-4.675,1,0.0398,0.0337,0.0,0.359,0.691,96.386,4,0.0
0,252946,False,0.783,0.78,7,-9.92,1,0.0525,0.149,0.14,0.16,0.737,104.865,4,0.0
0,205426,False,0.492,0.935,5,-3.755,1,0.0615,0.596,0.00127,0.445,0.905,193.184,4,0.0
0,446480,False,0.132,0.42,4,-7.761,0,0.0368,0.209,0.00293,0.11,0.185,45.857,4,0.0
0,226600,False,0.456,0.555,10,-10.615,1,0.0369,0.508,0.0194,0.106,0.776,101.31,4,0.0
0,226600,False,0.456,0.555,10,-10.615,1,0.0369,0.508,0.0194,0.106,0.776,101.31,4,0.0
71,156653,False,0.477,0.433,11,-6.473,0,0.0247,0.689,0.000195,0.151,0.611,82.52,3,0.0
31,199396,False,0.756,0.401,7,-10.7,0,0.0529,0.587,0.0114,0.0541,0.52,101.976,4,0.0
67,261973,False,0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911,4,0.0
44,198909,False,0.785,0.626,6,-7.776,0,0.0516,0.388,0.0,0.353,0.451,110.96,4,0.0
54,159412,False,0.576,0.64,2,-5.252,1,0.0351,0.0585,0.000156,0.571,0.544,83.996,4,0.0
61,217493,False,0.647,0.71,0,-4.692,1,0.029,0.000973,0.703,0.0777,0.268,110.059,4,0.0
51,133674,False,0.548,0.554,3,-5.602,1,0.0254,0.326,0.00018,0.202,0.462,75.005,4,0.0
54,192600,False,0.55,0.883,2,-5.964,1,0.0937,0.00715,0.0,0.0924,0.417,150.004,3,0.0
48,173648,False,0.322,0.593,9,-8.667,0,0.0698,0.385,0.0148,0.21,0.24,167.853,4,0.0
70,174840,False,0.504,0.578,4,-9.302,1,0.031,0.408,0.0,0.321,0.654,132.411,4,0.0
69,284496,False,0.263,0.759,0,-7.288,1,0.0431,0.0555,0.0,0.231,0.429,179.904,4,0.0
57,180542,True,0.702,0.777,6,-5.782,0,0.0464,0.00691,2.67e-05,0.102,0.421,77.481,4,0.0
55,190234,False,0.658,0.778,10,-5.575,0,0.06,0.262,0.0779,0.0773,0.627,146.1,4,0.0
62,324733,False,0.547,0.46,11,-8.759,0,0.0256,0.344,0.442,0.0983,0.543,90.768,4,0.0
76,217106,False,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,4,0.0
64,301133,False,0.692,0.493,9,-9.662,0,0.0325,0.0934,0.00166,0.128,0.28,86.644,4,0.0
70,161906,False,0.525,0.852,7,-9.519,1,0.222,0.731,5.11e-05,0.218,0.884,157.404,4,0.0
58,180004,False,0.592,0.848,11,-5.631,0,0.0887,0.00134,1.15e-06,0.0964,0.399,129.9,4,0.0
68,313373,False,0.214,0.91,8,-6.662,1,0.389,0.477,0.00833,0.0517,0.448,175.549,4,0.0
72,110093,False,0.356,0.982,4,-1.574,0,0.112,0.713,0.00145,0.941,0.299,95.754,4,0.0
47,157308,False,0.692,0.659,5,-4.909,0,0.0585,0.00832,7.17e-06,0.0854,0.26,90.023,4,0.0
71,292173,False,0.459,0.727,0,-11.777,1,0.0303,0.00614,0.0652,0.384,0.955,149.231,1,0.0
60,209246,False,0.52,0.274,11,-10.661,0,0.0363,0.843,0.0165,0.0724,0.222,64.21,4,0.0
76,163755,False,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621,4,0.0
42,242720,False,0.838,0.753,5,-5.74,1,0.0516,0.0443,0.0,0.0776,0.963,100.015,4,0.0
59,200061,False,0.671,0.762,6,-4.028,1,0.0511,0.0594,0.0,0.168,0.535,126.02,4,0.0
70,298333,False,0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,4,0.0
69,275395,False,0.292,0.823,7,-6.763,1,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,4,0.0
40,124253,False,0.729,0.216,0,-10.865,1,0.0795,0.735,0.0,0.0615,0.755,129.851,4,0.0
40,305998,False,0.653,0.621,7,-4.672,0,0.0283,0.12,0.0,0.155,0.721,83.954,4,0.0
73,330643,False,0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,4,0.0
42,187733,False,0.383,0.282,7,-11.764,1,0.0467,0.82,1.76e-05,0.212,0.246,187.09,3,0.0
41,214120,False,0.854,0.674,9,-6.434,1,0.143,0.0565,5.88e-06,0.0793,0.65,113.031,4,0.0
45,145319,False,0.38,0.595,9,-9.742,1,0.0381,0.547,0.0,0.155,0.909,132.439,4,0.0
71,180640,False,0.582,0.962,4,-3.037,1,0.0542,0.0096,0.128,0.283,0.506,123.971,4,0.0
44,291108,False,0.431,0.65,5,-7.138,1,0.0335,0.468,2.9e-06,0.217,0.267,143.351,4,0.0
42,252706,False,0.58,0.768,9,-9.955,1,0.0337,0.166,0.0051,0.503,0.709,119.455,4,0.0
43,216026,False,0.294,0.942,2,-7.118,1,0.0808,0.206,3.23e-05,0.97,0.649,166.291,4,0.0
0,316066,False,0.449,0.571,4,-7.119,1,0.0492,0.00604,0.701,0.0748,0.448,84.807,4,0.0
1,183866,False,0.412,0.601,2,-10.493,1,0.0536,0.000866,0.0455,0.321,0.49,114.543,4,0.0
0,216626,False,0.678,0.612,4,-9.764,1,0.0339,0.1,0.316,0.164,0.857,118.381,4,0.0
41,311146,False,0.755,0.488,9,-16.318,1,0.0504,0.208,0.0039,0.0662,0.685,140.44,4,0.0
0,190440,False,0.541,0.913,4,-8.03,1,0.0359,0.0681,0.0521,0.414,0.113,120.634,4,0.0
0,272640,False,0.687,0.494,1,-9.421,1,0.0505,0.324,5.5e-05,0.0867,0.621,93.269,1,0.0
1,183866,False,0.412,0.601,2,-10.493,1,0.0536,0.000866,0.0455,0.321,0.49,114.543,4,0.0
0,188560,False,0.529,0.871,4,-8.708,1,0.0351,0.0229,0.155,0.419,0.109,120.736,4,0.0
0,183866,False,0.412,0.601,2,-10.493,1,0.0536,0.000866,0.0455,0.321,0.49,114.543,4,0.0
0,183866,False,0.412,0.601,2,-10.493,1,0.0536,0.000866,0.0455,0.321,0.49,114.543,4,0.0
0,168280,False,0.671,0.689,9,-7.755,1,0.0932,0.328,2.95e-06,0.352,0.811,138.306,4,0.0
41,232698,False,0.613,0.878,4,-5.731,1,0.0313,0.00777,9.2e-05,0.168,0.902,129.991,4,0.0
67,140178,False,0.534,0.441,7,-5.752,1,0.0303,0.661,0.0,0.0934,0.439,97.009,4,0.0
70,196133,False,0.421,0.285,2,-9.43,0,0.0293,0.829,1.55e-06,0.233,0.402,85.861,4,0.0
61,158253,False,0.555,0.377,1,-9.123,1,0.0295,0.671,0.0,0.128,0.619,78.986,4,0.0
69,119880,False,0.598,0.571,8,-12.616,0,0.139,0.704,0.0,0.513,0.962,173.141,4,0.0
54,213770,False,0.53,0.536,10,-8.217,1,0.0391,0.335,0.0259,0.0939,0.188,109.911,4,0.0
75,216773,False,0.592,0.355,9,-14.051,1,0.0352,0.478,0.0,0.0585,0.499,133.032,4,0.0
61,193714,False,0.447,0.788,2,-4.994,0,0.0464,0.00257,1.68e-05,0.0744,0.505,80.04,4,0.0
66,185160,False,0.443,0.104,0,-17.042,1,0.101,0.913,0.0,0.191,0.394,76.497,4,0.0
49,211948,False,0.612,0.635,1,-4.841,1,0.038,0.00369,2.18e-05,0.181,0.76,77.025,4,0.0
60,166693,False,0.547,0.174,4,-15.047,0,0.0352,0.81,0.357,0.105,0.246,135.133,3,0.0
49,308066,False,0.677,0.645,10,-5.917,1,0.0312,0.0376,0.0693,0.105,0.765,82.017,4,0.0
50,172911,False,0.578,0.903,2,-5.032,1,0.115,0.00585,2.42e-05,0.0619,0.238,99.039,3,0.0
55,169487,False,0.73,0.8,1,-4.779,1,0.042,0.0399,5.09e-05,0.109,0.692,117.038,4,0.0
27,211880,False,0.754,0.449,4,-14.013,1,0.0615,0.724,0.0,0.162,0.973,82.751,4,0.0
55,317986,False,0.311,0.882,2,-3.26,1,0.215,0.00895,0.205,0.253,0.435,162.189,4,0.0
61,158600,False,0.549,0.992,1,-3.712,1,0.116,0.797,0.0,0.196,0.877,172.342,4,0.0
52,213159,False,0.47,0.961,7,-0.868,1,0.363,0.0466,0.0,0.305,0.648,164.899,4,0.0
67,354533,False,0.663,0.264,0,-14.571,1,0.0914,0.706,0.0,0.1,0.657,122.482,4,0.0
67,254533,False,0.417,0.63,9,-7.24,1,0.0898,0.0209,0.0134,0.0543,0.341,94.214,4,0.0
69,294986,False,0.609,0.923,9,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996,4,0.0
61,181868,False,0.547,0.693,6,-6.404,1,0.0264,0.0224,0.0,0.523,0.716,79.963,4,0.0
52,133674,False,0.548,0.554,3,-5.602,1,0.0254,0.326,0.000154,0.202,0.462,75.005,4,0.0
67,211960,False,0.654,0.726,10,-3.803,0,0.0401,0.0311,6.35e-05,0.0618,0.728,103.987,4,0.0
72,278746,False,0.509,0.584,0,-4.907,1,0.057,0.0368,9.96e-05,0.384,0.685,170.411,4,0.0
67,224133,False,0.383,0.516,9,-12.032,0,0.0344,0.202,0.193,0.114,0.371,118.144,4,0.0
67,219586,False,0.427,0.626,8,-11.821,1,0.0385,0.0274,0.00395,0.106,0.743,126.877,4,0.0
59,337613,False,0.616,0.612,0,-11.084,1,0.0275,0.169,0.434,0.101,0.897,114.558,4,0.0
58,255498,False,0.526,0.689,5,-7.733,0,0.0324,0.0214,0.0,0.106,0.284,72.93,4,0.0
68,157893,False,0.483,0.159,7,-13.648,1,0.0353,0.914,0.0,0.111,0.423,146.721,4,0.0
70,232666,False,0.624,0.306,2,-11.831,1,0.0318,0.634,2.67e-05,0.0632,0.227,139.912,4,0.0
40,315306,False,0.741,0.383,8,-6.107,1,0.108,0.311,0.0,0.109,0.475,113.969,4,0.0
0,247613,False,0.355,0.982,3,-3.408,0,0.107,0.00011,3.54e-06,0.0212,0.398,167.889,4,0.0
71,250400,False,0.683,0.594,2,-8.289,1,0.0347,0.385,8.61e-05,0.121,0.734,115.099,4,0.0
66,328426,False,0.521,0.721,2,-7.699,1,0.0254,0.00348,0.0113,0.391,0.611,97.578,4,0.0
63,321133,False,0.598,0.735,2,-10.882,1,0.0973,0.44,0.000215,0.681,0.615,111.129,3,0.0
70,210160,False,0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,4,0.0
40,316960,False,0.595,0.351,7,-9.469,1,0.0912,0.555,0.0,0.165,0.691,128.423,4,0.0
39,290626,False,0.795,0.504,4,-8.213,0,0.193,0.129,0.0,0.159,0.889,155.942,4,0.0
40,276960,False,0.675,0.676,2,-3.779,1,0.0265,0.469,5.69e-05,0.179,0.502,122.99,4,0.0
