index,LME Copper Cash-Settlement,LME Copper 3-month,LME Copper stock
2009-12-09,6935.0,6301.0,458.5
2009-12-10,6810.0,6310.0,461.625
2009-12-11,6871.0,6253.3333333333,466.075
2009-12-12,6887.3333333333,6196.6666666667,466.4333333333
2009-12-13,6903.6666666667,6140.0,466.7916666667
2009-12-14,6920.0,6195.0,467.15
2009-12-15,6800.5,6336.0,470.8
2009-12-16,6946.0,6351.0,473.275
2009-12-17,6900.5,6256.0,474.575
2009-12-18,6841.0,6201.0,476.35
2009-12-19,6854.0,6146.0,477.3833333333
2009-12-20,6867.0,6091.0,478.4166666667
2009-12-21,6880.0,6310.0,479.45
2009-12-22,6856.0,6137.0,480.9
2009-12-23,6901.0,6091.0,482.775
2009-12-24,7070.0,5990.0,484.8
2009-12-25,7100.2,5960.3333333333,485.025
2009-12-26,7130.4,5930.6666666667,485.25
2009-12-27,7160.6,5901.0,485.475
2009-12-28,7190.8,5940.5,485.7
2009-12-29,7221.0,6155.0,485.925
2009-12-30,7295.0,6107.0,495.95
2009-12-31,7346.0,5895.0,502.325
2010-01-01,7375.5,5892.0,502.34375
2010-01-02,7405.0,5889.0,502.3625
2010-01-03,7434.5,5886.0,502.38125
2010-01-04,7464.0,6061.0,502.4
2010-01-05,7436.0,6080.5,505.35
2010-01-06,7587.5,6267.0,507.4
2010-01-07,7594.0,6285.5,507.475
2010-01-08,7446.0,6277.3333333333,510.625
2010-01-09,7525.6666666667,6269.1666666667,512.15
2010-01-10,7605.3333333333,6261.0,513.675
2010-01-11,7685.0,6300.0,515.2
2010-01-12,7425.0,6211.0,517.175
2010-01-13,7391.0,6101.0,521.775
2010-01-14,7454.0,6195.0,523.975
2010-01-15,7405.5,6223.5,525.475
2010-01-16,7439.3333333333,6252.0,524.8
2010-01-17,7473.1666666667,6280.5,524.125
2010-01-18,7507.0,6460.5,523.45
2010-01-19,7442.0,6370.0,526.75
2010-01-20,7446.0,6596.0,526.65
2010-01-21,7347.0,6650.0,534.65
2010-01-22,7240.0,6665.3333333333,534.2
2010-01-23,7296.3333333333,6680.6666666667,533.9333333333
2010-01-24,7352.6666666667,6696.0,533.6666666667
2010-01-25,7409.0,6595.0,533.4
2010-01-26,7306.0,6505.0,533.575
2010-01-27,7244.0,6455.0,538.6
2010-01-28,7042.0,6580.5,540.175
2010-01-29,6854.0,6554.3333333333,541.05
2010-01-30,6794.3333333333,6528.1666666667,541.875
2010-01-31,6734.6666666667,6502.0,542.7
2010-02-01,6675.0,6416.0,543.525
2010-02-02,6865.0,6591.0,541.15
2010-02-03,6853.0,6552.0,540.475
2010-02-04,6571.0,6561.0,539.425
2010-02-05,6242.0,6569.0,541.15
2010-02-06,6271.0,6577.0,541.1333333333
2010-02-07,6300.0,6585.0,541.1166666667
2010-02-08,6329.0,6488.0,541.1
2010-02-09,6485.0,6621.5,541.05
2010-02-10,6610.5,6490.0,541.825
2010-02-11,6672.5,6512.0,545.3
2010-02-12,6766.0,6576.3333333333,547.775
2010-02-13,6791.0,6640.6666666667,548.225
2010-02-14,6816.0,6705.0,548.675
2010-02-15,6841.0,6790.5,549.125
2010-02-16,6940.0,6950.5,549.9
2010-02-17,7119.5,6791.0,549.9
2010-02-18,7086.0,6760.0,555.075
2010-02-19,7193.0,6830.0,554.775
2010-02-20,7241.3333333333,6900.0,554.8583333333
2010-02-21,7289.6666666667,6970.0,554.9416666667
2010-02-22,7338.0,6900.0,555.025
2010-02-23,7227.0,6937.0,554.325
2010-02-24,7032.0,6935.0,552.675
2010-02-25,7046.0,6771.0,550.225
2010-02-26,7072.0,6791.3333333333,549.725
2010-02-27,7159.6666666667,6811.6666666667,550.2333333333
2010-02-28,7247.3333333333,6832.0,550.7416666667
2010-03-01,7335.0,7016.0,551.25
2010-03-02,7359.0,7080.0,552.325
2010-03-03,7483.5,7100.5,550.575
2010-03-04,7485.5,7070.0,544.225
2010-03-05,7466.5,7034.3333333333,543.15
2010-03-06,7491.5,6998.6666666667,542.625
2010-03-07,7516.5,6963.0,542.1
2010-03-08,7541.5,7005.0,541.575
2010-03-09,7395.0,6970.0,538.875
2010-03-10,7524.0,6835.0,538.175
2010-03-11,7384.5,6915.0,535.65
2010-03-12,7470.0,6918.3333333333,532.575
2010-03-13,7423.3333333333,6921.6666666667,532.1166666667
2010-03-14,7376.6666666667,6925.0,531.6583333333
2010-03-15,7330.0,6846.0,531.2
2010-03-16,7341.5,6995.5,528.05
2010-03-17,7488.0,6950.0,525.575
2010-03-18,7476.0,6895.0,524.175
2010-03-19,7461.0,6898.3333333333,522.975
2010-03-20,7407.5,6901.6666666667,522.675
2010-03-21,7354.0,6905.0,522.375
2010-03-22,7300.5,6900.0,522.075
2010-03-23,7404.5,6945.0,520.675
2010-03-24,7310.5,7100.5,520.45
2010-03-25,7347.0,7132.6,518.825
2010-03-26,7490.5,7164.7,516.925
2010-03-27,7538.6666666667,7196.8,516.4583333333
2010-03-28,7586.8333333333,7228.9,515.9916666667
2010-03-29,7635.0,7261.0,515.525
2010-03-30,7786.0,7321.5,514.9
2010-03-31,7830.0,7377.0,514.325
2010-04-01,7881.0,7408.75,512.45
2010-04-02,7894.9,7440.5,512.475
2010-04-03,7908.8,7472.25,512.5
2010-04-04,7922.7,7504.0,512.525
2010-04-05,7936.6,7485.0,512.55
2010-04-06,7950.5,7620.0,512.575
2010-04-07,7908.0,7610.0,510.65
2010-04-08,7795.5,7465.5,511.25
2010-04-09,7896.0,7543.6666666667,511.925
2010-04-10,7902.3333333333,7621.8333333333,511.6416666667
2010-04-11,7908.6666666667,7700.0,511.3583333333
2010-04-12,7915.0,7455.0,511.075
2010-04-13,7845.0,7420.0,510.625
2010-04-14,7924.5,7486.0,509.65
2010-04-15,7875.0,7438.0,510.425
2010-04-16,7905.5,7467.0,509.4
2010-04-17,7822.3333333333,7496.0,508.8916666667
2010-04-18,7739.1666666667,7525.0,508.3833333333
2010-04-19,7656.0,7475.0,507.875
2010-04-20,7787.0,7460.0,507.525
2010-04-21,7666.0,7379.0,507.8
2010-04-22,7661.0,7260.0,507.125
2010-04-23,7660.0,7315.3333333333,507.15
2010-04-24,7693.3333333333,7370.6666666667,506.8083333333
2010-04-25,7726.6666666667,7426.0,506.4666666667
2010-04-26,7760.0,7331.0,506.125
2010-04-27,7645.0,7268.0,505.35
2010-04-28,7410.5,7065.0,504.025
2010-04-29,7395.0,6868.0,502.55
2010-04-30,7365.0,6810.0,499.3
2010-05-01,7317.625,6752.0,498.71875
2010-05-02,7270.25,6694.0,498.1375
2010-05-03,7222.875,6875.0,497.55625
2010-05-04,7175.5,6871.5,496.975
2010-05-05,6801.0,6590.0,493.275
2010-05-06,6945.0,6260.5,492.7
2010-05-07,6872.0,6289.1666666667,490.875
2010-05-08,6969.8333333333,6317.8333333333,490.35
2010-05-09,7067.6666666667,6346.5,489.825
2010-05-10,7165.5,6535.0,489.3
2010-05-11,6885.0,6630.0,487.45
2010-05-12,7082.0,6705.0,486.375
2010-05-13,7010.5,6775.0,485.15
2010-05-14,6955.5,6801.6666666667,484.075
2010-05-15,6877.3333333333,6828.3333333333,484.1083333333
2010-05-16,6799.1666666667,6855.0,484.1416666667
2010-05-17,6721.0,6970.0,484.175
2010-05-18,6605.5,7145.0,483.15
2010-05-19,6465.5,7110.5,482.225
2010-05-20,6500.0,7223.0,481.3
2010-05-21,6639.0,7270.3333333333,479.825
2010-05-22,6682.8333333333,7317.6666666667,479.7416666667
2010-05-23,6726.6666666667,7365.0,479.6583333333
2010-05-24,6770.5,7261.0,479.575
2010-05-25,6685.0,7061.0,479.325
2010-05-26,6836.0,7080.0,479.05
2010-05-27,6875.5,7096.0,477.775
2010-05-28,6926.0,7184.0,476.725
2010-05-29,6873.25,7272.0,476.4375
2010-05-30,6820.5,7360.0,476.15
2010-05-31,6767.75,7390.0,475.8625
2010-06-01,6715.0,7520.0,475.575
2010-06-02,6605.0,7527.0,475.225
2010-06-03,6620.5,7498.0,474.3
2010-06-04,6450.0,7525.6666666667,473.0
2010-06-05,6352.3333333333,7553.3333333333,472.25
2010-06-06,6254.6666666667,7581.0,471.5
2010-06-07,6157.0,7435.0,470.75
2010-06-08,6091.0,7570.0,469.85
2010-06-09,6295.5,7410.5,468.175
2010-06-10,6292.0,7498.5,466.4
2010-06-11,6462.0,7432.6666666667,465.0
2010-06-12,6511.3333333333,7366.8333333333,464.3916666667
2010-06-13,6560.6666666667,7301.0,463.7833333333
2010-06-14,6610.0,7390.5,463.175
2010-06-15,6625.0,7517.0,461.525
2010-06-16,6592.5,7515.0,459.15
2010-06-17,6480.5,7509.0,460.175
2010-06-18,6315.5,7453.3333333333,457.425
2010-06-19,6412.6666666667,7397.6666666667,457.2666666667
2010-06-20,6509.8333333333,7342.0,457.1083333333
2010-06-21,6607.0,7435.5,456.95
2010-06-22,6460.0,7341.5,456.85
2010-06-23,6576.0,7378.5,456.425
2010-06-24,6525.5,7535.0,454.7
2010-06-25,6604.5,7576.6666666667,454.25
2010-06-26,6669.6666666667,7618.3333333333,453.8916666667
2010-06-27,6734.8333333333,7660.0,453.5333333333
2010-06-28,6800.0,7825.0,453.175
2010-06-29,6585.0,7841.5,451.95
2010-06-30,6515.0,7920.0,451.1
2010-07-01,6354.0,7930.2,449.425
2010-07-02,6430.5,7940.4,447.3
2010-07-03,6433.6666666667,7950.6,446.3666666667
2010-07-04,6436.8333333333,7960.8,445.4333333333
2010-07-05,6440.0,7971.0,444.5
2010-07-06,6523.0,7940.0,441.7
2010-07-07,6545.0,7835.0,439.35
2010-07-08,6641.0,7935.0,439.0
2010-07-09,6680.5,7940.0,436.9
2010-07-10,6663.8333333333,7945.0,436.35
2010-07-11,6647.1666666667,7950.0,435.8
2010-07-12,6630.5,7876.0,435.25
2010-07-13,6596.0,7965.0,432.55
2010-07-14,6694.5,7900.0,428.5
2010-07-15,6656.0,7941.0,427.725
2010-07-16,6650.0,7855.6666666667,426.425
2010-07-17,6604.6666666667,7770.3333333333,425.2333333333
2010-07-18,6559.3333333333,7685.0,424.0416666667
2010-07-19,6514.0,7825.0,422.85
2010-07-20,6526.0,7705.0,419.6
2010-07-21,6771.0,7705.0,417.625
2010-07-22,6920.5,7700.0,416.525
2010-07-23,6995.0,7731.6666666667,419.65
2010-07-24,6995.1666666667,7763.3333333333,418.525
2010-07-25,6995.3333333333,7795.0,417.4
2010-07-26,6995.5,7691.0,416.275
2010-07-27,7091.5,7449.0,413.8
2010-07-28,7120.0,7430.0,411.425
2010-07-29,7206.0,7395.5,411.525
2010-07-30,7195.0,7346.625,413.5
2010-07-31,7242.0,7297.75,413.3583333333
2010-08-01,7289.0,7248.875,413.2166666667
2010-08-02,7336.0,7200.0,413.075
2010-08-03,7360.0,6848.0,414.075
2010-08-04,7370.5,6999.0,413.95
2010-08-05,7395.0,6920.0,413.075
2010-08-06,7420.0,7015.0,412.625
2010-08-07,7421.6666666667,7110.0,411.9083333333
2010-08-08,7423.3333333333,7205.0,411.1916666667
2010-08-09,7425.0,6915.0,410.475
2010-08-10,7225.0,7125.0,408.375
2010-08-11,7204.0,7051.0,406.325
2010-08-12,7180.0,6987.0,409.075
2010-08-13,7200.0,6908.6666666667,408.55
2010-08-14,7201.6666666667,6830.3333333333,407.9333333333
2010-08-15,7203.3333333333,6752.0,407.3166666667
2010-08-16,7205.0,6636.5,406.7
2010-08-17,7315.5,6502.0,405.025
2010-08-18,7353.5,6530.0,403.3
2010-08-19,7442.0,6665.0,403.525
2010-08-20,7205.5,6711.6666666667,401.725
2010-08-21,7220.3333333333,6758.3333333333,401.8833333333
2010-08-22,7235.1666666667,6805.0,402.0416666667
2010-08-23,7250.0,6731.0,402.2
2010-08-24,7171.0,6861.0,403.825
2010-08-25,7067.0,6910.0,402.425
2010-08-26,7195.5,6965.0,401.25
2010-08-27,7287.0,6908.0,400.1
2010-08-28,7304.125,6851.0,399.70625
2010-08-29,7321.25,6794.0,399.3125
2010-08-30,7338.375,6737.0,398.91875
2010-08-31,7355.5,6637.0,398.525
2010-09-01,7540.5,6670.0,398.775
2010-09-02,7625.5,6481.0,399.475
2010-09-03,7631.5,6381.1666666667,397.675
2010-09-04,7641.1666666667,6281.3333333333,397.4083333333
2010-09-05,7650.8333333333,6181.5,397.1416666667
2010-09-06,7660.5,6125.0,396.875
2010-09-07,7520.0,6315.5,395.475
2010-09-08,7620.0,6325.0,394.5
2010-09-09,7532.0,6494.0,393.375
2010-09-10,7525.0,6541.0,391.4
2010-09-11,7560.0,6588.0,391.0833333333
2010-09-12,7595.0,6635.0,390.7666666667
2010-09-13,7630.0,6655.0,390.45
2010-09-14,7517.0,6622.0,390.525
2010-09-15,7595.0,6510.0,389.5
2010-09-16,7670.0,6340.0,387.15
2010-09-17,7756.0,6441.6666666667,384.2
2010-09-18,7749.1666666667,6543.3333333333,383.6333333333
2010-09-19,7742.3333333333,6645.0,383.0666666667
2010-09-20,7735.5,6490.0,382.5
2010-09-21,7695.0,6610.0,380.025
2010-09-22,7705.5,6570.0,382.1
2010-09-23,7876.5,6636.0,380.125
2010-09-24,7911.0,6699.3333333333,380.225
2010-09-25,7914.6666666667,6762.6666666667,379.525
2010-09-26,7918.3333333333,6826.0,378.825
2010-09-27,7922.0,6613.5,378.125
2010-09-28,7866.0,6541.5,375.275
2010-09-29,8016.5,6389.0,375.1
2010-09-30,8053.5,6480.0,374.15
2010-10-01,8115.0,6475.3333333333,373.8
2010-10-02,8105.1666666667,6470.6666666667,374.0166666667
2010-10-03,8095.3333333333,6466.0,374.2333333333
2010-10-04,8085.5,6556.0,374.45
2010-10-05,8125.0,6575.0,374.1
2010-10-06,8215.5,6671.0,374.125
2010-10-07,8262.0,6710.0,373.45
2010-10-08,8104.5,6692.0,372.0
2010-10-09,8181.5,6674.0,372.1583333333
2010-10-10,8258.5,6656.0,372.3166666667
2010-10-11,8335.5,6610.0,372.475
2010-10-12,8266.0,6712.5,371.75
2010-10-13,8400.0,6679.0,371.275
2010-10-14,8412.0,6669.0,371.5
2010-10-15,8362.5,6616.6666666667,371.025
2010-10-16,8355.1666666667,6564.3333333333,370.8333333333
2010-10-17,8347.8333333333,6512.0,370.6416666667
2010-10-18,8340.5,6548.0,370.45
2010-10-19,8295.0,6791.0,369.95
2010-10-20,8250.0,6942.0,370.75
2010-10-21,8406.0,7021.0,370.0
2010-10-22,8309.5,7023.0,368.825
2010-10-23,8373.3333333333,7025.0,368.675
2010-10-24,8437.1666666667,7027.0,368.525
2010-10-25,8501.0,7121.0,368.375
2010-10-26,8466.0,7145.5,367.475
2010-10-27,8332.0,7234.0,368.6
2010-10-28,8332.0,7217.5,368.025
2010-10-29,8225.0,7267.3333333333,368.5
2010-10-30,8263.0,7317.1666666667,368.1916666667
2010-10-31,8301.0,7367.0,367.8833333333
2010-11-01,8339.0,7380.0,367.575
2010-11-02,8396.0,7402.0,366.95
2010-11-03,8400.5,7421.0,366.075
2010-11-04,8521.5,7440.0,367.325
2010-11-05,8700.0,7446.6666666667,366.35
2010-11-06,8690.6666666667,7453.3333333333,365.9666666667
2010-11-07,8681.3333333333,7460.0,365.5833333333
2010-11-08,8672.0,7252.0,365.2
2010-11-09,8844.5,7227.0,364.875
2010-11-10,8729.0,7199.0,363.95
2010-11-11,8925.0,7220.0,362.95
2010-11-12,8715.0,7220.0,362.775
2010-11-13,8673.3333333333,7220.0,362.75
2010-11-14,8631.6666666667,7220.0,362.725
2010-11-15,8590.0,7350.0,362.7
2010-11-16,8483.5,7375.0,361.975
2010-11-17,8145.0,7461.5,361.125
2010-11-18,8386.0,7219.5,360.6
2010-11-19,8409.0,7229.6666666667,359.825
2010-11-20,8407.8333333333,7239.8333333333,359.55
2010-11-21,8406.6666666667,7250.0,359.275
2010-11-22,8405.5,7197.0,359.0
2010-11-23,8149.0,7095.0,358.05
2010-11-24,8254.5,7225.0,357.125
2010-11-25,8290.0,7301.0,356.55
2010-11-26,8288.0,7315.875,357.0
2010-11-27,8298.5,7330.75,356.85
2010-11-28,8309.0,7345.625,356.7
2010-11-29,8319.5,7360.5,356.55
2010-11-30,8375.0,7545.0,355.75
2010-12-01,8540.0,7640.5,354.85
2010-12-02,8711.5,7646.0,352.425
2010-12-03,8754.0,7655.6666666667,353.625
2010-12-04,8762.6666666667,7665.3333333333,353.2083333333
2010-12-05,8771.3333333333,7675.0,352.7916666667
2010-12-06,8780.0,7524.0,352.375
2010-12-07,9024.0,7635.0,351.375
2010-12-08,8882.0,7561.0,350.25
2010-12-09,9041.5,7545.0,349.45
2010-12-10,9116.0,7573.6666666667,348.625
2010-12-11,9147.6666666667,7602.3333333333,349.2333333333
2010-12-12,9179.3333333333,7631.0,349.8416666667
2010-12-13,9211.0,7541.0,350.45
2010-12-14,9260.0,7610.5,350.9
2010-12-15,9101.0,7685.0,357.95
2010-12-16,9050.0,7770.0,360.8
2010-12-17,9101.5,7764.0,361.4
2010-12-18,9151.0,7758.0,361.7916666667
2010-12-19,9200.5,7752.0,362.1833333333
2010-12-20,9250.0,7696.0,362.575
2010-12-21,9410.0,7710.0,362.725
2010-12-22,9414.5,7885.0,363.95
2010-12-23,9270.0,7905.5,367.725
2010-12-24,9391.0,7917.0,370.725
2010-12-25,9405.8,7928.5,370.77
2010-12-26,9420.6,7940.0,370.815
2010-12-27,9435.4,7861.0,370.86
2010-12-28,9450.2,8030.0,370.905
2010-12-29,9465.0,8055.0,370.95
2010-12-30,9580.0,8132.0,376.0
2010-12-31,9739.5,8128.0,377.55
2011-01-01,9743.125,8124.0,377.58125
2011-01-02,9746.75,8120.0,377.6125
2011-01-03,9750.375,8140.0,377.64375
2011-01-04,9754.0,8239.0,377.675
2011-01-05,9461.0,8286.0,379.25
2011-01-06,9591.0,8115.0,379.4
2011-01-07,9399.0,8185.3333333333,379.525
2011-01-08,9394.0,8255.6666666667,379.1166666667
2011-01-09,9389.0,8326.0,378.7083333333
2011-01-10,9384.0,8271.0,378.3
2011-01-11,9484.0,8410.5,379.65
2011-01-12,9625.0,8415.5,378.175
2011-01-13,9622.0,8371.0,377.35
2011-01-14,9591.0,8362.1666666667,376.225
2011-01-15,9624.0,8353.3333333333,377.15
2011-01-16,9657.0,8344.5,378.075
2011-01-17,9690.0,8315.0,379.0
2011-01-18,9740.0,8272.0,377.925
2011-01-19,9788.0,8424.0,381.75
2011-01-20,9485.0,8325.0,380.525
2011-01-21,9485.0,8384.0,381.3
2011-01-22,9493.0,8443.0,381.3666666667
2011-01-23,9501.0,8502.0,381.4333333333
2011-01-24,9509.0,8474.5,381.5
2011-01-25,9330.0,8345.0,389.075
2011-01-26,9376.0,8340.0,394.7
2011-01-27,9490.0,8220.0,397.275
2011-01-28,9590.0,8258.3333333333,398.075
2011-01-29,9633.3333333333,8296.6666666667,396.725
2011-01-30,9676.6666666667,8335.0,395.375
2011-01-31,9720.0,8419.0,394.025
2011-02-01,9840.5,8405.0,393.925
2011-02-02,9945.0,8539.0,393.775
2011-02-03,9950.5,8710.5,394.475
2011-02-04,9986.0,8700.3333333333,394.15
2011-02-05,10039.0,8690.1666666667,393.9416666667
2011-02-06,10092.0,8680.0,393.7333333333
2011-02-07,10145.0,8835.0,393.525
2011-02-08,9930.5,8720.0,392.025
2011-02-09,10000.0,8925.0,396.4
2011-02-10,9875.5,8681.5,396.95
2011-02-11,9920.5,8642.6666666667,396.725
2011-02-12,9996.3333333333,8603.8333333333,398.4083333333
2011-02-13,10072.1666666667,8565.0,400.0916666667
2011-02-14,10148.0,8470.0,401.775
2011-02-15,10106.5,8110.0,402.425
2011-02-16,9925.0,8360.0,405.8
2011-02-17,9800.0,8391.5,407.2
2011-02-18,9806.0,8386.3333333333,407.925
2011-02-19,9813.8333333333,8381.1666666667,409.1083333333
2011-02-20,9821.6666666667,8376.0,410.2916666667
2011-02-21,9829.5,8120.0,411.475
2011-02-22,9655.0,8245.0,411.75
2011-02-23,9491.0,8251.0,411.7
2011-02-24,9440.0,8235.0,412.675
2011-02-25,9700.0,8243.3333333333,416.825
2011-02-26,9752.5,8251.6666666667,418.2166666667
2011-02-27,9805.0,8260.0,419.6083333333
2011-02-28,9857.5,8286.0,421.0
2011-03-01,9908.0,8499.0,420.275
2011-03-02,9820.5,8670.5,423.55
2011-03-03,9889.5,8707.0,424.05
2011-03-04,9970.5,8714.5,425.3
2011-03-05,9927.1666666667,8722.0,425.9166666667
2011-03-06,9883.8333333333,8729.5,426.5333333333
2011-03-07,9840.5,8986.0,427.15
2011-03-08,9420.0,8849.0,426.5
2011-03-09,9610.0,9011.0,425.725
2011-03-10,9195.5,9069.0,425.475
2011-03-11,9048.0,9093.0,425.875
2011-03-12,9100.5,9117.0,425.9166666667
2011-03-13,9153.0,9141.0,425.9583333333
2011-03-14,9205.5,9208.5,426.0
2011-03-15,8980.0,9060.0,425.95
2011-03-16,9354.5,9020.0,426.975
2011-03-17,9440.0,9072.5,428.8
2011-03-18,9525.0,9117.0,429.65
2011-03-19,9523.0,9161.5,429.9333333333
2011-03-20,9521.0,9206.0,430.2166666667
2011-03-21,9519.0,9353.5,430.5
2011-03-22,9450.0,9359.0,434.35
2011-03-23,9704.0,9241.0,434.15
2011-03-24,9695.5,9332.0,434.625
2011-03-25,9715.0,9351.6,439.275
2011-03-26,9658.3333333333,9371.2,439.4833333333
2011-03-27,9601.6666666667,9390.8,439.6916666667
2011-03-28,9545.0,9410.4,439.9
2011-03-29,9450.0,9430.0,439.5
2011-03-30,9519.5,9514.5,439.725
2011-03-31,9399.5,9665.0,439.85
2011-04-01,9336.0,9677.625,438.85
2011-04-02,9364.0,9690.25,438.5333333333
2011-04-03,9392.0,9702.875,438.2166666667
2011-04-04,9420.0,9715.5,437.9
2011-04-05,9251.5,9434.5,442.325
2011-04-06,9475.5,9572.0,440.875
2011-04-07,9697.0,9390.0,442.375
2011-04-08,9823.0,9380.1666666667,444.175
2011-04-09,9809.1666666667,9370.3333333333,444.6833333333
2011-04-10,9795.3333333333,9360.5,445.1916666667
2011-04-11,9781.5,9472.0,445.7
2011-04-12,9670.5,9618.0,446.7
2011-04-13,9625.5,9620.0,449.925
2011-04-14,9326.5,9572.0,450.8
2011-04-15,9420.0,9598.5,450.425
2011-04-16,9398.8333333333,9625.0,450.875
2011-04-17,9377.6666666667,9651.5,451.325
2011-04-18,9356.5,9715.0,451.775
2011-04-19,9279.0,9756.0,451.95
2011-04-20,9450.5,9465.0,453.7
2011-04-21,9611.0,9455.0,456.275
2011-04-22,9579.9,9463.3333333333,457.04
2011-04-23,9548.8,9471.6666666667,457.805
2011-04-24,9517.7,9480.0,458.57
2011-04-25,9486.6,9316.5,459.335
2011-04-26,9455.5,9370.0,460.1
2011-04-27,9348.5,9471.0,463.5
2011-04-28,9370.5,9585.0,463.65
2011-04-29,9345.4,9616.6666666667,463.68
2011-04-30,9320.3,9648.3333333333,463.71
2011-05-01,9295.2,9680.0,463.74
2011-05-02,9270.1,9810.0,463.77
2011-05-03,9245.0,9920.0,463.8
2011-05-04,9171.5,9941.0,463.925
2011-05-05,8791.0,9978.0,467.45
2011-05-06,8790.0,10025.3333333333,467.175
2011-05-07,8829.3333333333,10072.6666666667,467.65
2011-05-08,8868.6666666667,10120.0,468.125
2011-05-09,8908.0,9925.0,468.6
2011-05-10,8935.5,9973.0,468.325
2011-05-11,8750.5,9865.0,468.35
2011-05-12,8536.5,9905.5,467.725
2011-05-13,8857.0,9978.3333333333,468.525
2011-05-14,8808.0,10051.1666666667,468.0416666667
2011-05-15,8759.0,10124.0,467.5583333333
2011-05-16,8710.0,10110.0,467.075
2011-05-17,8863.0,9905.0,467.575
2011-05-18,8896.5,9790.0,467.8
2011-05-19,9006.5,9800.0,467.025
2011-05-20,8982.5,9805.0,466.25
2011-05-21,8932.0,9810.0,466.8916666667
2011-05-22,8881.5,9815.0,467.5333333333
2011-05-23,8831.0,9650.5,468.175
2011-05-24,8881.5,9512.0,469.25
2011-05-25,9019.0,9440.0,469.375
2011-05-26,8990.5,9675.0,468.225
2011-05-27,9151.0,9731.6666666667,469.475
2011-05-28,9169.375,9788.3333333333,469.05
2011-05-29,9187.75,9845.0,468.625
2011-05-30,9206.125,9920.0,468.2
2011-05-31,9224.5,9830.0,467.775
2011-06-01,9171.0,9910.0,470.85
2011-06-02,9037.5,9980.0,473.5
2011-06-03,9016.0,9938.0,473.475
2011-06-04,9043.3333333333,9896.0,474.2166666667
2011-06-05,9070.6666666667,9854.0,474.9583333333
2011-06-06,9098.0,9431.0,475.7
2011-06-07,9092.0,9629.0,476.75
2011-06-08,8970.5,9210.0,477.15
2011-06-09,8950.5,9073.0,477.85
2011-06-10,9000.5,9127.0,477.925
2011-06-11,8965.3333333333,9181.0,477.2
2011-06-12,8930.1666666667,9235.0,476.475
2011-06-13,8895.0,8991.0,475.75
2011-06-14,9010.0,9355.0,473.675
2011-06-15,9147.0,9455.0,472.625
2011-06-16,9011.5,9525.0,472.15
2011-06-17,9101.5,9525.0,470.825
2011-06-18,9046.0,9525.0,471.1666666667
2011-06-19,8990.5,9525.0,471.5083333333
2011-06-20,8935.0,9459.5,471.85
2011-06-21,9060.0,9705.0,472.825
2011-06-22,9007.0,9711.0,474.525
2011-06-23,8978.5,9730.5,474.025
2011-06-24,9045.0,9678.6666666667,473.7
2011-06-25,9030.1666666667,9626.8333333333,472.6416666667
2011-06-26,9015.3333333333,9575.0,471.5833333333
2011-06-27,9000.5,9455.5,470.525
2011-06-28,8995.5,9535.0,468.375
2011-06-29,9176.0,9408.5,467.025
2011-06-30,9301.0,9352.0,465.25
2011-07-01,9405.0,9381.3333333333,463.45
2011-07-02,9407.0,9410.6666666667,463.2083333333
2011-07-03,9409.0,9440.0,462.9666666667
2011-07-04,9411.0,9272.0,462.725
2011-07-05,9405.5,9505.0,462.5
2011-07-06,9432.0,9717.5,461.275
2011-07-07,9537.0,9851.0,461.95
2011-07-08,9713.0,9838.6666666667,461.85
2011-07-09,9660.6666666667,9826.3333333333,461.775
2011-07-10,9608.3333333333,9814.0,461.7
2011-07-11,9556.0,9690.5,461.625
2011-07-12,9500.5,9647.0,461.625
2011-07-13,9658.5,9352.0,461.975
2011-07-14,9655.0,9432.0,462.025
2011-07-15,9606.0,9413.1666666667,462.025
2011-07-16,9634.0,9394.3333333333,462.3333333333
2011-07-17,9662.0,9375.5,462.6416666667
2011-07-18,9690.0,9310.0,462.95
2011-07-19,9755.0,9475.0,467.4
2011-07-20,9765.5,9645.5,467.7
2011-07-21,9607.0,9615.0,474.05
2011-07-22,9698.0,9584.5,472.325
2011-07-23,9672.0,9554.0,471.95
2011-07-24,9646.0,9523.5,471.575
2011-07-25,9620.0,9493.0,471.2
2011-07-26,9778.0,9380.0,469.1
2011-07-27,9736.0,9390.5,469.8
2011-07-28,9744.0,9363.6,468.35
2011-07-29,9731.0,9336.7,466.55
2011-07-30,9763.0,9309.8,466.375
2011-07-31,9795.0,9282.9,466.2
2011-08-01,9827.0,9256.0,466.025
2011-08-02,9630.0,9200.0,465.625
2011-08-03,9549.5,8820.5,465.85
